LNR,RESPONSE
23478,0.01214566
23785,0.039602488
23789,0.01214566
23487,0.008960848
23491,0.009657858
23495,0.032507148
23519,0.010001297
23532,0.014738803
23845,0.01214566
23548,0.011222596
23864,0.01214566
23867,0.008960848
23566,0.009961777
23879,0.047575943
23889,0.007952084
23891,0.007952084
23595,0.009961777
24228,0.039602488
24537,0.01214566
24538,0.008960848
24544,0.007952084
24546,0.023851132
24237,0.008876455
24253,0.0260689
24560,0.01214566
24291,0.009657858
24698,0.008876455
24714,0.01214566
42175,0.011779147
42487,0.039212063
42489,0.021288788
42817,0.012118628
42821,0.026718054
43443,0.013625211
44419,0.008876455
45395,0.0260689
40895,0.01214566
40905,0.010800883
40907,0.025932847
41216,0.009961777
41219,0.023851132
41225,0.009657858
41227,0.01214566
41545,0.007709
41550,0.01214566
41865,0.01214566
41871,0.023096094
42184,0.008960848
42513,0.023851132
43155,0.008605359
43158,0.007952084
43475,0.008960848
43797,0.023851132
44117,0.028175866
44750,0.007709
45404,0.008960848
40601,0.01214566
40919,0.009657858
41240,0.009982613
41248,0.01214566
41249,0.01214566
41568,0.023851132
42209,0.010884581
42211,0.023851132
43495,0.010884581
43811,0.01214566
44134,0.007952084
44454,0.007709
44458,0.007952084
45095,0.047575943
45428,0.016594095
45432,0.023851132
40613,0.007952084
40617,0.012509989
40936,0.01214566
40944,0.01214566
41920,0.009961777
42551,0.026718054
42558,0.01214566
42559,0.032507148
42876,0.008605359
85637,0.028875936
81481,0.013956727
82128,0.009657858
82137,0.011222596
82448,0.007952084
82450,0.010001297
76171,0.032507148
71383,0.010800883
71695,0.032507148
72016,0.007952084
72023,0.011222596
72335,0.008960848
72336,0.026718054
72340,0.026718054
72349,0.039212063
72985,0.007952084
72992,0.01214566
72994,0.009657858
73300,0.029037572
73622,0.008876455
74582,0.018986389
74585,0.010884581
75869,0.010001297
75873,0.01214566
75877,0.02140101
71399,0.023851132
71406,0.007709
71413,0.028875936
71717,0.010884581
71732,0.026718054
72038,0.01214566
72040,0.01214566
72051,0.007952084
72361,0.007709
72365,0.032507148
72676,0.008960848
73000,0.008876455
73004,0.008605359
73331,0.01214566
73645,0.01214566
73647,0.032507148
74295,0.007952084
74603,0.008605359
74922,0.01214566
84965,0.007709
84966,0.026718054
84969,0.007952084
84974,0.026665039
85292,0.01214566
85612,0.01214566
82420,0.008960848
82427,0.011222596
82434,0.007709
82743,0.02140101
82747,0.008605359
82750,0.026718054
82751,0.02140101
82756,0.035403319
84026,0.010884581
84028,0.01214566
84349,0.007952084
84661,0.032507148
84672,0.02140101
85625,0.008876455
76958,0.020973928
76961,0.007952084
76962,0.032507148
76972,0.008960848
77294,0.01214566
77612,0.016594095
78249,0.02313967
78568,0.007952084
78572,0.008876455
79208,0.032507148
79218,0.007709
79532,0.026718054
79849,0.026718054
80166,0.009657858
83464,0.026718054
83473,0.009961777
83783,0.01214566
83800,0.015183985
84119,0.007952084
84428,0.01214566
84429,0.01214566
84439,0.026718054
84760,0.01214566
85065,0.023851132
85075,0.023726372
85383,0.018986389
85386,0.007952084
85388,0.01214566
85390,0.023726372
85703,0.0260689
85706,0.01214566
85714,0.007952084
85719,0.010001297
81566,0.023851132
81880,0.010001297
81888,0.010800883
81895,0.0260689
81898,0.015183985
82203,0.018986389
82204,0.007709
82839,0.007952084
82842,0.023851132
82854,0.007952084
83494,0.007952084
83497,0.01214566
84124,0.026718054
85081,0.026718054
81588,0.009961777
81590,0.01214566
81911,0.032338612
82542,0.010884581
82544,0.007709
82864,0.013956727
83503,0.01214566
83833,0.009657858
84147,0.007709
84463,0.0260689
84472,0.007952084
84476,0.01214566
6705,0.035403319
6710,0.023851132
6717,0.007952084
7028,0.008960848
7033,0.01214566
7038,0.01214566
7043,0.008960848
71241,0.012509989
66467,0.007952084
67101,0.007952084
67425,0.01214566
67430,0.0260689
67737,0.023726372
67746,0.02313967
68058,0.035403319
68063,0.010001297
73087,0.0260689
73404,0.007952084
73405,0.010001297
74047,0.01214566
74693,0.016934659
75318,0.008960848
75325,0.02140101
75644,0.012509989
75653,0.01214566
75958,0.039212063
75971,0.009657858
75973,0.02313967
76283,0.0260689
71498,0.008876455
71511,0.023851132
71829,0.008605359
72459,0.085927114
73102,0.01214566
73104,0.026718054
73112,0.008876455
73418,0.007952084
73420,0.010001297
73741,0.009961777
73753,0.01214566
74712,0.008876455
75022,0.013956727
75028,0.008960848
75030,0.007952084
75346,0.008876455
75978,0.026718054
76301,0.010884581
71516,0.0260689
71520,0.007709
71527,0.007709
72812,0.035403319
73761,0.02140101
73768,0.048045482
74403,0.007952084
74410,0.008605359
75042,0.007952084
75044,0.01214566
75370,0.007952084
80783,0.044026136
81110,0.008960848
65346,0.01214566
65657,0.007709
61202,0.032507148
61841,0.0260689
61843,0.007952084
62160,0.007952084
62167,0.032507148
62170,0.026718054
62481,0.007952084
62486,0.01214566
62808,0.023851132
63125,0.016934659
63434,0.007952084
63766,0.018986389
64082,0.007709
64083,0.01214566
64398,0.032507148
64722,0.0260689
65034,0.008960848
65043,0.021257887
66005,0.026718054
66012,0.008876455
61226,0.008960848
61550,0.008876455
61865,0.029037572
62189,0.010884581
62507,0.012118628
72946,0.007952084
72947,0.026718054
73585,0.042991154
73904,0.007952084
73910,0.01214566
73916,0.012509989
74860,0.007709
75178,0.008605359
75828,0.039602488
76153,0.039587572
76154,0.010001297
71356,0.044026136
71357,0.008876455
72326,0.012509989
72328,0.02140101
72334,0.01214566
72957,0.007952084
72963,0.011222596
72971,0.008960848
73601,0.008605359
73610,0.009961777
73923,0.010884581
73928,0.012509989
73936,0.010884581
74246,0.007952084
74255,0.007952084
74557,0.023851132
74574,0.007952084
39970,0.01214566
40302,0.008876455
40787,0.01214566
40788,0.01214566
41092,0.015653403
42401,0.01214566
43349,0.02313967
43680,0.007709
43988,0.007952084
44953,0.01214566
44967,0.01214566
44972,0.009657858
45287,0.009678065
45290,0.007952084
45291,0.009657858
45620,0.020973928
40792,0.01214566
41115,0.01214566
41123,0.008960848
41131,0.008960848
41444,0.007952084
41775,0.038213756
42086,0.01214566
42725,0.01214566
43046,0.012509989
43047,0.023851132
43057,0.029037572
43686,0.007709
44003,0.039212063
44330,0.007709
47813,0.008960848
48142,0.01029291
48150,0.054513045
48789,0.007709
48806,0.029037572
49118,0.007709
49119,0.008960848
49134,0.011222596
49768,0.009657858
50084,0.032507148
50411,0.008605359
50415,0.032507148
50422,0.019681295
45889,0.029037572
46210,0.007709
46539,0.01214566
46861,0.049999677
46871,0.007952084
47185,0.008876455
47191,0.01214566
921,0.009961777
954,0.032507148
958,0.048045482
976,0.017911229
1317,0.049999677
989,0.01214566
991,0.008960848
1411,0.015183985
1005,0.01214566
1322,0.026718054
1333,0.009678065
1334,0.011222596
1344,0.008605359
1361,0.014738803
9621,0.008960848
9659,0.023851132
9964,0.01214566
9662,0.01214566
9679,0.007952084
9996,0.007952084
9692,0.02140101
9710,0.014738803
10031,0.010001297
10046,0.02140101
10052,0.02140101
10366,0.007952084
10687,0.007952084
10385,0.007709
10399,0.01214566
10721,0.026718054
10736,0.012509989
10848,0.025932847
10466,0.01214566
10762,0.01214566
10511,0.02140101
10532,0.007709
10821,0.023857843
10832,0.023851132
10559,0.026718054
10252,0.032507148
10560,0.026578706
10562,0.047575943
10570,0.007952084
10268,0.009961777
10279,0.008605359
10282,0.01214566
10603,0.01214566
10607,0.01214566
10613,0.023726372
10309,0.00997899
10633,0.007952084
10321,0.009657858
10337,0.02140101
10650,0.013625211
10653,0.007952084
10659,0.023851132
10352,0.010884581
10357,0.01214566
10358,0.007709
10666,0.007952084
11017,0.007709
11342,0.009657858
11106,0.007709
19679,0.008605359
19715,0.015653403
20021,0.026718054
20028,0.027968777
20031,0.026718054
19727,0.029037572
20038,0.009657858
20046,0.02140101
20061,0.008605359
20065,0.007709
20066,0.010884581
19767,0.026718054
19782,0.007952084
19813,0.029037572
20136,0.0260689
20445,0.010884581
20467,0.0260689
20796,0.029037572
20493,0.007952084
20504,0.053359829
20511,0.007952084
20834,0.01214566
20835,0.032507148
20559,0.015183985
20873,0.007709
20578,0.010884581
35738,0.01214566
36021,0.01214566
35742,0.007952084
35743,0.008876455
35752,0.008960848
35458,0.032338612
35768,0.029037572
35775,0.01214566
35472,0.01214566
35791,0.018986389
35819,0.007952084
35503,0.007952084
35839,0.010884581
35844,0.007952084
35869,0.008605359
35879,0.028250549
36212,0.01214566
36253,0.007952084
36593,0.009657858
36609,0.008960848
36319,0.008960848
36624,0.007952084
36631,0.013142492
36333,0.010001297
36337,0.015183985
36642,0.009961777
36656,0.008876455
36366,0.008960848
36368,0.010001297
36378,0.009657858
36064,0.007952084
36381,0.043167457
36389,0.009657858
36393,0.013625211
36084,0.007952084
36404,0.008876455
36117,0.029037572
36119,0.008876455
36435,0.032507148
36131,0.023851132
36457,0.01214566
43646,0.026718054
43972,0.026718054
44290,0.011222596
44297,0.01214566
44627,0.008960848
82776,0.008605359
83089,0.01214566
83090,0.009657858
83419,0.008960848
83736,0.038213756
84049,0.009657858
84375,0.015183985
84683,0.047575943
84698,0.008960848
85005,0.015183985
85016,0.011222596
85017,0.01214566
85641,0.011222596
85642,0.008876455
81511,0.029037572
81835,0.054513045
81837,0.008960848
44,0.01214566
68,0.01214566
73,0.01214566
100,0.01214566
102,0.01214566
117,0.01214566
20,0.01214566
187,0.01214566
201,0.01214566
269,0.01214566
290,0.01214566
296,0.01214566
366,0.01214566
401,0.007952084
435,0.008960848
452,0.01214566
466,0.009961777
469,0.008960848
530,0.011222596
555,0.015653403
590,0.055581369
597,0.01214566
609,0.044026136
612,0.008960848
637,0.022635624
655,0.008876455
686,0.0260689
696,0.008960848
705,0.01214566
711,0.031865645
720,0.008605359
722,0.0260689
724,0.007952084
726,0.012118628
747,0.008960848
60105,0.02140101
53980,0.019371981
54288,0.009961777
54945,0.012509989
55571,0.0260689
55577,0.007709
55908,0.010884581
51080,0.011222596
51727,0.011222596
51737,0.007952084
52057,0.008960848
52378,0.01214566
52394,0.007952084
52701,0.026718054
52707,0.009961777
53024,0.01214566
53036,0.01214566
53987,0.007952084
54310,0.008605359
54627,0.028894695
54628,0.01214566
54643,0.026718054
54644,0.008960848
54953,0.007709
54955,0.009961777
60694,0.02140101
60704,0.013625211
61023,0.026718054
56234,0.007952084
56246,0.007952084
57199,0.007709
57833,0.01214566
57849,0.007952084
58471,0.007952084
58477,0.01214566
58480,0.025223449
58804,0.010001297
59123,0.007952084
59128,0.0260689
59434,0.007952084
59435,0.010001297
60085,0.007952084
60409,0.026718054
60719,0.01214566
60730,0.008960848
61045,0.007709
56256,0.008876455
56900,0.007709
56907,0.01214566
57538,0.022058325
57539,0.007952084
57546,0.007709
57853,0.007952084
57869,0.014741663
58503,0.010884581
58506,0.009961777
58507,0.01214566
59133,0.007952084
59136,0.015183985
59779,0.009961777
60096,0.026718054
60097,0.032507148
16057,0.01214566
16064,0.026718054
16420,0.01214566
16100,0.007952084
16110,0.011222596
16124,0.032507148
16128,0.007709
16137,0.007952084
16444,0.008960848
16452,0.008960848
16143,0.008960848
16146,0.026718054
16463,0.01214566
16464,0.016594095
16174,0.01214566
16175,0.007952084
16480,0.029037572
16505,0.01214566
15900,0.008960848
15917,0.007952084
15920,0.010884581
15925,0.032507148
16249,0.008960848
16252,0.025551094
15942,0.026718054
15945,0.009678065
16260,0.032507148
16273,0.016426044
16277,0.01214566
16306,0.007952084
16314,0.032507148
16315,0.012118628
16026,0.010001297
16664,0.026718054
16667,0.029037572
16706,0.015183985
17031,0.01214566
25581,0.0260689
25593,0.008960848
25885,0.01214566
25602,0.010001297
25898,0.012118628
25901,0.008960848
25909,0.008960848
25911,0.02140101
25917,0.008960848
25629,0.01214566
25655,0.012118628
25954,0.029037572
25395,0.010884581
57696,0.01214566
57703,0.026718054
58014,0.007709
58654,0.011222596
58656,0.008960848
58974,0.007952084
59293,0.010001297
59302,0.02140101
59308,0.010884581
60252,0.039587572
60269,0.012509989
60571,0.01214566
60574,0.039212063
60586,0.008960848
60892,0.053359829
56120,0.010884581
56766,0.007952084
57401,0.007709
58034,0.062019963
58041,0.018986389
58045,0.009657858
58678,0.008960848
58682,0.008960848
59003,0.007709
59330,0.009678065
59631,0.007709
59951,0.01214566
59964,0.026718054
59965,0.007709
60284,0.029037572
60285,0.010001297
60594,0.008960848
60600,0.010001297
60604,0.009657858
60913,0.01214566
60916,0.015183985
60925,0.023851132
56149,0.032507148
56466,0.010884581
56470,0.012509989
56782,0.01214566
56786,0.009657858
57734,0.008605359
57737,0.008605359
58057,0.008960848
59016,0.009961777
59029,0.0260689
60292,0.009961777
60298,0.023376323
60616,0.007952084
60622,0.029037572
56165,0.01214566
56808,0.007709
57450,0.032507148
68196,0.011222596
48409,0.010884581
48417,0.032507148
48738,0.0260689
48742,0.012258117
49071,0.008876455
49385,0.007952084
49397,0.009678065
49703,0.013625211
50351,0.039587572
50357,0.032507148
50672,0.026187701
45823,0.02140101
46472,0.007952084
46790,0.012509989
46792,0.039212063
46801,0.009657858
46807,0.012118628
47776,0.01214566
48766,0.026718054
49078,0.01214566
49724,0.02140101
50048,0.008960848
50051,0.018133672
50364,0.025071036
50377,0.010884581
50695,0.009961777
50696,0.01214566
46159,0.012118628
46830,0.01214566
47140,0.007952084
48767,0.01214566
48786,0.04498722
49104,0.008960848
49106,0.008960848
49418,0.02140101
49754,0.009961777
50064,0.026718054
50709,0.010001297
50724,0.01214566
45855,0.013625211
46181,0.007952084
46187,0.010001297
46196,0.023851132
46504,0.008605359
46505,0.007952084
46838,0.007952084
60890,0.008960848
56104,0.012509989
57051,0.01214566
57372,0.007952084
57373,0.008960848
38705,0.015183985
38718,0.022635624
39027,0.007952084
39033,0.008876455
39036,0.0260689
39040,0.027617401
39361,0.007952084
39671,0.01214566
39375,0.012509989
39377,0.007952084
39383,0.010884581
39388,0.010800883
39405,0.009657858
39730,0.008605359
39414,0.010800883
39834,0.029037572
39839,0.02140101
39438,0.013625211
39442,0.01214566
39447,0.007952084
39732,0.026718054
39740,0.01214566
39466,0.007952084
39481,0.032507148
39777,0.01214566
39779,0.007952084
39491,0.007709
39494,0.007952084
39497,0.026718054
39504,0.007709
39797,0.01214566
39799,0.007709
39828,0.010884581
39546,0.007709
39557,0.007709
39575,0.01214566
39275,0.01214566
39594,0.010001297
39602,0.029037572
39606,0.026718054
39609,0.01214566
39610,0.008960848
39310,0.013625211
39631,0.008960848
39660,0.007952084
40328,0.01214566
40007,0.01214566
40011,0.007709
40350,0.007709
40020,0.007952084
40033,0.007952084
40369,0.01214566
40052,0.010884581
40382,0.0260689
40384,0.008876455
40392,0.007709
50327,0.008876455
50329,0.007709
50654,0.01214566
45793,0.008960848
45808,0.01214566
46770,0.010884581
47435,0.01214566
47765,0.008876455
47768,0.015653403
24310,0.0260689
24610,0.007952084
24617,0.010884581
24621,0.008876455
24630,0.016934659
24343,0.047575943
24347,0.010884581
24639,0.007952084
24368,0.01214566
24376,0.031865645
24377,0.008960848
24682,0.01214566
33273,0.01214566
32970,0.01214566
32978,0.008960848
33298,0.01214566
32982,0.009657858
33309,0.032507148
33007,0.008605359
33009,0.01214566
33013,0.032507148
33018,0.009657858
33323,0.026578706
33346,0.014738803
34029,0.008960848
34030,0.007709
34037,0.007952084
34039,0.015653403
33724,0.023851132
34068,0.029037572
33745,0.01214566
33747,0.007952084
33756,0.007952084
33758,0.023851132
34170,0.007952084
34087,0.01214566
34088,0.010001297
34090,0.01214566
34097,0.01214566
34101,0.010001297
34103,0.039212063
34116,0.017911229
34117,0.014738803
33820,0.032507148
33831,0.015183985
33833,0.023851132
33834,0.01214566
34142,0.010884581
33539,0.023851132
33541,0.009657858
33873,0.014467332
33570,0.007709
33880,0.007952084
33896,0.008960848
33580,0.009961777
33597,0.01214566
33905,0.01214566
33906,0.032507148
33603,0.007709
33936,0.01214566
33622,0.007952084
33662,0.01214566
33985,0.01214566
78794,0.01214566
79104,0.026718054
79419,0.012509989
80709,0.032507148
76558,0.010001297
78159,0.012509989
78495,0.010884581
78803,0.01214566
78817,0.011222596
79135,0.016934659
79450,0.018986389
79774,0.009961777
81056,0.007709
81376,0.007709
76593,0.029037572
76913,0.02140101
76915,0.008605359
77225,0.01214566
5510,0.008960848
5575,0.008960848
5263,0.044026136
5273,0.008960848
5582,0.01214566
5593,0.01214566
5600,0.029037572
5287,0.038652718
5614,0.02140101
5311,0.026718054
5313,0.015183985
5640,0.01214566
6291,0.014291247
5962,0.012509989
5966,0.022635624
6317,0.007952084
6334,0.010800883
6345,0.008960848
6035,0.016934659
6456,0.007952084
6044,0.008960848
6055,0.009961777
54507,0.010884581
54509,0.01214566
54523,0.01214566
54844,0.007709
55149,0.013956727
55150,0.0260689
55155,0.01214566
55472,0.008960848
55478,0.012118628
55483,0.023851132
50976,0.007952084
50978,0.008605359
51300,0.01214566
51309,0.014738803
51310,0.008960848
51628,0.012118628
51640,0.009657858
51955,0.007952084
51960,0.007952084
52609,0.055829901
52921,0.010001297
52936,0.029037572
53260,0.025932847
53567,0.026718054
54211,0.008960848
54221,0.008605359
55498,0.013956727
55815,0.015183985
55826,0.008960848
51009,0.026718054
51317,0.008960848
61159,0.007709
61171,0.010800883
62436,0.009678065
62440,0.026718054
62762,0.013676131
63092,0.039587572
63722,0.008960848
63731,0.01214566
64039,0.007709
64042,0.016426044
64052,0.011222596
64370,0.008960848
64679,0.008605359
64681,0.008960848
64689,0.01214566
65006,0.007709
65653,0.010884581
65968,0.010001297
61188,0.007709
61499,0.008960848
61823,0.007952084
61824,0.012509989
61826,0.010884581
62460,0.022058325
62461,0.007952084
62463,0.032507148
62789,0.007709
63096,0.02140101
63107,0.01214566
63418,0.008605359
63424,0.008876455
63735,0.008960848
63742,0.007709
63753,0.007952084
64070,0.007952084
64380,0.02140101
64704,0.007952084
60202,0.011222596
60520,0.008605359
60528,0.010001297
56058,0.023851132
56059,0.026718054
56374,0.007952084
56386,0.029037572
57027,0.04498722
57331,0.01214566
57348,0.026187701
57654,0.032507148
57975,0.010800883
57986,0.010884581
58619,0.007952084
58939,0.012509989
59579,0.039602488
59584,0.008876455
60857,0.007952084
60860,0.042991154
56074,0.0260689
56410,0.0260689
56717,0.023851132
56730,0.007709
57047,0.007709
57049,0.010001297
57351,0.009678065
57356,0.035115715
57689,0.01214566
58315,0.010001297
58319,0.009678065
58329,0.008960848
59288,0.01214566
59604,0.01214566
59610,0.039212063
60240,0.01214566
60568,0.008960848
60883,0.015183985
66217,0.007952084
66864,0.007709
67175,0.023851132
67814,0.039982185
67821,0.01214566
68142,0.018986389
68777,0.008960848
68789,0.01214566
69104,0.007709
69112,0.009961777
69418,0.029037572
69425,0.011222596
15387,0.01214566
15700,0.032143425
15712,0.02140101
15714,0.029037572
16042,0.007709
6061,0.008876455
6374,0.008960848
6381,0.035403319
6074,0.007709
6407,0.015183985
6409,0.010884581
6411,0.015183985
6113,0.026718054
6119,0.025932847
6436,0.013142492
5842,0.008960848
6168,0.007952084
6180,0.035778441
5874,0.008960848
5881,0.008876455
6195,0.0257836
6197,0.007952084
6200,0.010884581
5898,0.009961777
6205,0.01214566
6220,0.007709
6226,0.014291247
5925,0.01214566
5932,0.010884581
6276,0.007952084
6594,0.009961777
6901,0.038213756
6910,0.01214566
6614,0.007952084
6925,0.007709
6623,0.01214566
6948,0.008876455
6951,0.029037572
6645,0.01214566
6650,0.029037572
7063,0.01214566
7073,0.01214566
6666,0.026718054
6671,0.012509989
6680,0.039212063
6964,0.010001297
6974,0.0260689
6977,0.012118628
6980,0.008960848
15538,0.008960848
15548,0.008960848
15840,0.042505104
15856,0.013956727
15577,0.010884581
15578,0.009961777
15583,0.023851132
15286,0.007952084
15601,0.008876455
15622,0.013625211
15634,0.01214566
15330,0.009961777
15334,0.010884581
15653,0.029037572
15351,0.01214566
15353,0.007952084
15661,0.008605359
15672,0.007952084
15696,0.02313967
79578,0.010800883
76700,0.009961777
76701,0.018986389
77025,0.02140101
77028,0.011222596
77035,0.007709
77339,0.007952084
77354,0.007952084
77669,0.008960848
77671,0.01214566
77980,0.032507148
77988,0.007952084
78307,0.022635624
79260,0.007709
79587,0.01214566
79589,0.029037572
79906,0.007709
80223,0.064702295
80553,0.016934659
80873,0.007952084
81185,0.007709
81188,0.011222596
76718,0.032507148
77043,0.010884581
77048,0.008876455
77056,0.023851132
81611,0.007709
81929,0.029037572
82252,0.039212063
82880,0.01214566
82882,0.01214566
82886,0.01214566
83211,0.007709
83527,0.010884581
83539,0.032507148
83857,0.049195886
85129,0.008876455
85133,0.01214566
85140,0.0260689
85448,0.007952084
85769,0.007952084
85772,0.009678065
81946,0.01214566
82260,0.007952084
82266,0.0260689
82599,0.009961777
82916,0.007952084
83236,0.009961777
68279,0.015183985
68596,0.01214566
68599,0.009961777
68600,0.039212063
68601,0.007709
68603,0.031865645
68609,0.026718054
68926,0.042991154
69235,0.009961777
69245,0.015183985
69249,0.007952084
69252,0.007952084
69875,0.010001297
69881,0.009961777
69883,0.026718054
70524,0.007952084
70529,0.026718054
70846,0.007952084
71157,0.01214566
66377,0.010800883
66713,0.007952084
67021,0.01214566
67341,0.023096094
67665,0.059557304
67981,0.010884581
67983,0.011222596
67985,0.01214566
68302,0.047333103
68310,0.007709
68614,0.026718054
68617,0.02140101
68625,0.007952084
68940,0.013956727
69268,0.007952084
69574,0.009961777
69913,0.010884581
70216,0.008960848
70218,0.007709
70233,0.014291247
70536,0.01214566
71178,0.023851132
71184,0.010884581
71192,0.011222596
66405,0.01214566
66714,0.007709
66732,0.009657858
67038,0.010884581
67047,0.010884581
67367,0.023851132
67995,0.007952084
68324,0.026718054
68325,0.0260689
69284,0.025551094
69594,0.015183985
69922,0.010001297
69929,0.01214566
69930,0.009657858
70234,0.008605359
70240,0.015653403
70250,0.007952084
70883,0.039212063
66417,0.042991154
66424,0.012118628
66739,0.028725663
67064,0.008605359
67375,0.048027545
67702,0.012118628
77501,0.007709
77504,0.008960848
77510,0.007952084
77823,0.007709
77829,0.026718054
77837,0.009657858
78139,0.010884581
78149,0.02313967
78154,0.0260689
57610,0.007709
57920,0.02140101
57924,0.023726372
58232,0.007709
58238,0.049195886
58239,0.01214566
58244,0.026718054
58553,0.02140101
58564,0.015183985
58881,0.007709
58890,0.032507148
59192,0.01214566
59832,0.015183985
59838,0.007709
59842,0.01214566
60481,0.008876455
60482,0.008960848
60794,0.008876455
60799,0.029037572
60807,0.02140101
56022,0.026187701
56345,0.01214566
56660,0.032507148
58261,0.01214566
58574,0.01214566
68379,0.026718054
68713,0.011222596
69025,0.007952084
69028,0.007952084
69670,0.032507148
69982,0.026718054
70299,0.015183985
70304,0.007952084
70310,0.018986389
70619,0.01214566
70631,0.026865654
70947,0.02140101
70948,0.009678065
66797,0.018986389
67125,0.018986389
67442,0.009657858
68727,0.009657858
68730,0.007709
69034,0.028175866
69035,0.02313967
69355,0.01214566
69359,0.01214566
69362,0.0260689
69684,0.010884581
69996,0.01214566
70330,0.032507148
70637,0.007952084
70639,0.047575943
70641,0.01214566
70653,0.007952084
70959,0.008960848
70964,0.020327661
70966,0.010001297
66181,0.008876455
66494,0.010001297
66822,0.018986389
67455,0.023851132
67456,0.023851132
67466,0.012118628
68094,0.010800883
68104,0.010884581
27995,0.026718054
28313,0.023851132
28995,0.008960848
28658,0.023851132
28665,0.007952084
28666,0.009657858
28689,0.007952084
29032,0.007952084
29125,0.026718054
28725,0.008960848
29055,0.047575943
28738,0.008960848
28744,0.010001297
29059,0.007709
29070,0.02140101
28761,0.026718054
28762,0.047575943
29094,0.011222596
28785,0.01214566
28801,0.010884581
28811,0.010884581
28513,0.008960848
28819,0.007952084
37692,0.01214566
37404,0.007709
37426,0.055829901
37740,0.0260689
37758,0.009961777
37443,0.01214566
37458,0.007952084
38102,0.007709
38106,0.010884581
38137,0.007952084
38451,0.009657858
38155,0.007952084
38566,0.014291247
38487,0.007952084
38489,0.010884581
38498,0.023851132
38223,0.01214566
38228,0.008605359
38229,0.01214566
38540,0.01214566
38243,0.007952084
38257,0.012509989
38548,0.010001297
38559,0.009678065
38264,0.008605359
38286,0.026718054
37897,0.008960848
37585,0.009961777
37598,0.007709
37599,0.009961777
37611,0.007952084
37614,0.026718054
37921,0.008960848
37936,0.01214566
37940,0.02140101
37322,0.012118628
37646,0.010884581
37650,0.01214566
37675,0.01214566
46972,0.02140101
47299,0.007709
47935,0.007952084
47945,0.026718054
48279,0.010001297
48597,0.010884581
48600,0.007709
48914,0.007952084
49241,0.01214566
49570,0.010884581
49884,0.014738803
49888,0.008960848
49891,0.009657858
50217,0.015183985
50532,0.01214566
45682,0.007952084
45998,0.007952084
45999,0.008960848
46003,0.009982613
46321,0.01214566
46323,0.009657858
46329,0.007709
46655,0.044026136
46989,0.039212063
47627,0.007952084
47631,0.007952084
47639,0.032507148
47645,0.010800883
47964,0.008960848
48280,0.009657858
48298,0.008960848
48607,0.01214566
49261,0.009657858
49596,0.010001297
50227,0.01214566
50228,0.01214566
50233,0.007952084
50240,0.009657858
50546,0.015183985
46021,0.029037572
46031,0.01214566
46687,0.009961777
47002,0.010001297
47323,0.007952084
47326,0.016594095
47336,0.011222596
47974,0.008876455
48633,0.007952084
48642,0.007952084
50252,0.007952084
50575,0.015653403
50579,0.007952084
50586,0.008960848
46035,0.032338612
46038,0.007709
46042,0.023851132
46379,0.008876455
47033,0.008876455
47358,0.0260689
47670,0.01214566
47673,0.037799887
56284,0.009657858
56604,0.053359829
56912,0.039212063
56916,0.008876455
57233,0.013625211
57878,0.007952084
58209,0.028886486
58831,0.029037572
58839,0.019371981
59155,0.018093562
59160,0.008876455
59482,0.008605359
59795,0.023376323
59809,0.008960848
60111,0.008960848
60112,0.011222596
60125,0.010884581
60445,0.009657858
55987,0.013956727
56291,0.009678065
56618,0.009961777
56941,0.039602488
56943,0.01214566
57266,0.023726372
57267,0.009678065
57575,0.010001297
57908,0.007952084
58211,0.01214566
58535,0.026718054
58852,0.010001297
58869,0.029037572
58870,0.010001297
59189,0.023851132
59492,0.01214566
59813,0.007952084
59820,0.011222596
60132,0.008960848
60458,0.007952084
60771,0.015183985
60778,0.008960848
60779,0.010800883
55992,0.007952084
56003,0.008876455
56007,0.048045482
57284,0.007952084
8637,0.01214566
8960,0.007709
8648,0.02140101
8651,0.008960848
8653,0.039212063
8354,0.026718054
8698,0.007952084
8708,0.009657858
8412,0.008960848
8748,0.049195886
17600,0.011222596
17614,0.008960848
17921,0.01214566
18238,0.007709
18240,0.008960848
17955,0.007709
18266,0.026718054
17973,0.011779147
18282,0.010800883
18287,0.01214566
18312,0.009657858
18025,0.01214566
18029,0.01214566
18035,0.023726372
18323,0.023851132
18045,0.023851132
18062,0.015183985
18359,0.008605359
18360,0.01214566
18369,0.032338612
18370,0.012118628
18081,0.014291247
18091,0.062513649
18096,0.020973928
18382,0.012509989
18385,0.007952084
18108,0.008876455
17800,0.008960848
17805,0.009961777
18146,0.01214566
18148,0.01214566
18150,0.008605359
17854,0.007952084
18173,0.01214566
17862,0.01214566
18204,0.015653403
18205,0.010884581
18213,0.007709
17907,0.01214566
18226,0.032507148
18230,0.032507148
18908,0.015183985
18585,0.01214566
18922,0.010001297
18924,0.007952084
18930,0.020123277
78612,0.013142492
78615,0.007709
68422,0.028175866
68748,0.007952084
69058,0.009961777
69382,0.016594095
69709,0.01214566
70340,0.026578706
70345,0.026718054
70656,0.01214566
70665,0.027968777
70673,0.032507148
70978,0.042362247
70986,0.02140101
66522,0.010884581
67164,0.007709
67809,0.022058325
68114,0.008960848
68121,0.032338612
68436,0.009961777
68444,0.010884581
68766,0.032507148
69085,0.01214566
69398,0.01214566
69402,0.028875936
69406,0.023096094
69718,0.008876455
69733,0.023851132
70366,0.013956727
